case:concept:name,concept_A_ACCEPTED,concept_A_ACTIVATED,concept_A_APPROVED,concept_A_CANCELLED,concept_A_DECLINED,concept_A_FINALIZED,concept_A_PARTLYSUBMITTED,concept_A_PREACCEPTED,concept_A_REGISTERED,concept_A_SUBMITTED,concept_O_ACCEPTED,concept_O_CANCELLED,concept_O_CREATED,concept_O_DECLINED,concept_O_SELECTED,concept_O_SENT,concept_O_SENT_BACK,concept_W_Afhandelen leads,concept_W_Beoordelen fraude,concept_W_Completeren aanvraag,concept_W_Nabellen incomplete dossiers,concept_W_Nabellen offertes,concept_W_Valideren aanvraag,concept_W_Wijzigen contractgegevens
196834,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196837,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0
196840,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
196843,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
196846,1,1,1,0,0,1,1,1,1,1,1,4,5,0,5,5,1,5,0,7,0,33,3,0
196849,1,0,0,0,1,1,1,1,0,1,0,1,2,1,2,2,1,3,0,5,0,6,3,0
196852,1,0,0,1,0,1,1,1,0,1,0,3,3,0,3,3,1,3,0,3,17,10,6,0
196855,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0
196858,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0
196861,1,0,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,3,0,3,0,15,0,0
196864,1,1,1,0,0,1,1,1,1,1,1,4,5,0,5,5,1,3,0,3,3,14,5,0
196867,1,0,0,1,0,1,1,1,0,1,0,3,3,0,3,3,0,3,0,3,0,38,0,0
196870,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
196873,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,17,0,7,0,3,7,0
196876,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
196879,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0
196880,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,9,0,0,0,0
196885,1,0,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,3,0,5,0,27,0,0
196888,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,3,0,3,23,3,30,0
196891,1,0,0,1,0,1,1,1,0,1,0,3,3,0,3,3,1,0,0,3,16,10,5,0
196894,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196897,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196900,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,0,7,5,0
196903,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,2,0,0,5,28,3,18,0
196906,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
196909,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,25,0,0,0,0
196912,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196915,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,48,0,0,0,0
196918,1,0,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,3,0,5,0,16,0,0
196921,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,11,0,24,0,0
196924,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0
196927,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0
196930,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,9,0,3,3,0
196933,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
196936,1,0,0,0,1,1,1,1,0,1,0,1,2,1,2,2,1,0,0,5,0,26,5,0
196939,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,3,0,3,6,0
196942,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196945,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0
196948,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,3,0,5,58,3,8,0
196951,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,3,0,3,0,0
196954,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196957,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,3,0,5,0,0
196960,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,7,0,3,5,0
196963,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,5,0,3,3,0
196966,1,0,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,3,0,25,0,0
196969,1,0,0,0,1,1,1,1,0,1,0,1,2,1,2,2,1,0,0,3,5,12,3,0
196972,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196975,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0
196978,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196981,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196984,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,3,0,5,0,7,3,0
196987,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,5,0,3,3,0
196990,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196993,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
196996,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
196999,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,0,3,3,12,8,0
197002,1,0,0,0,1,1,1,1,0,1,0,1,2,1,2,2,1,3,0,3,0,22,7,0
197005,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,9,5,6,0
197008,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,9,0,15,0,0
197011,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,5,0,5,3,0
197014,1,1,1,0,0,1,1,1,1,1,1,4,5,0,5,5,1,3,0,3,0,27,5,0
197017,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197020,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,17,0,0,0,0
197023,1,0,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,5,0,17,0,0
197026,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197039,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0
197042,1,0,0,0,1,1,1,1,0,1,0,1,2,1,2,2,1,3,0,3,13,20,3,0
197045,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197048,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197051,1,0,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,3,0,5,0,29,0,0
197054,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,3,0,5,3,0
197057,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197060,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197063,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197066,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,5,0,5,0,0,0,0
197069,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197072,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,9,7,7,6,0
197075,1,0,0,0,1,1,1,1,0,1,0,1,2,1,2,2,1,0,0,3,18,6,17,0
197078,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197081,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,5,0,12,0,0,0,0
197084,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,2,3,0,5,18,5,6,0
197087,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197090,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,5,0,3,3,0
197093,1,0,0,1,0,1,1,1,0,1,0,3,3,0,3,3,0,0,0,3,0,24,0,0
197096,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197099,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,3,0,3,11,3,3,0
197102,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197105,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,11,0,3,3,0
197108,1,0,0,0,1,1,1,1,0,1,0,1,2,1,2,2,0,3,0,3,0,38,0,0
197111,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
197114,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197117,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197120,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197123,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,9,0,5,3,0
197126,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0
197129,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197132,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,45,0,0,0,0
197135,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,3,0,3,3,0
197138,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197141,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197144,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,3,0,5,13,11,8,0
197147,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,5,0,0,0,0
197150,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0
197153,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197156,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,0,3,13,10,12,0
197159,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197162,1,0,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,27,0,29,0,0
197165,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197168,1,0,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,31,0,35,0,0
197171,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197174,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197177,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197180,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,0,3,3,18,8,0
197183,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,6,8,8,0,0,0,0
197186,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197189,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,3,0,3,0,5,0,0
197192,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197195,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197198,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0
197201,1,0,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,3,0,16,0,0
197204,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197207,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,28,0,0,0,0
197210,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,6,0,0,0,0
197213,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197216,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,6,10,0,0,0,0,0
197219,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,5,55,7,7,0
197222,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,26,0,0,0,0
197225,1,0,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,3,0,16,0,0
197228,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,3,0,9,0,0
197231,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0
197234,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,3,0,3,0,30,0,0
197237,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197240,1,0,0,1,0,1,1,1,0,1,0,3,3,0,3,3,0,3,0,3,0,24,0,0
197243,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,5,0,3,3,0
197246,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,3,0,3,3,0
197249,1,0,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,5,0,3,0,10,0,0
197252,1,0,0,0,1,1,1,1,0,1,0,1,2,1,2,2,1,3,0,3,0,8,3,0
197255,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0
197258,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,3,0,7,7,0
197261,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197264,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197267,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,2,0,0,17,22,5,16,0
197270,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197273,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197276,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197279,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197282,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0
197285,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,0,3,11,14,14,0
197288,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197291,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,5,0,9,0,0
197294,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
197297,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,19,9,7,6,0
197300,1,0,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,3,0,3,0,6,0,0
197303,1,0,0,0,1,1,1,1,0,1,0,1,2,1,2,2,1,0,0,3,0,8,3,0
197306,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197309,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,7,5,3,10,0
197312,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0
197315,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0
197318,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197321,1,0,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,5,0,35,0,0
197324,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197327,1,0,0,0,1,1,1,1,0,1,0,1,2,1,2,2,0,0,0,9,0,8,0,0
197330,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
197333,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197336,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,3,0,3,0,5,3,0
197339,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,34,0,0,0,0
197342,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197345,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197348,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,9,0,0,0,0
197351,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,3,0,5,0,0
197354,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,13,0,0,0,0
197357,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0
197360,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,3,0,10,0,0
197363,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0
197366,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,2,0,0,11,19,3,8,0
197369,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197372,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,3,0,9,0,9,0,0
197375,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197378,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197381,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197384,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,3,0,18,0,0
197387,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,3,7,5,5,0
197390,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197393,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
197396,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197399,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197402,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,13,0,17,5,0
197405,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197408,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,29,13,9,6,0
197411,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197414,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197419,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,0,5,0,8,3,0
197422,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,11,0,24,0,0
197425,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,0,3,3,0
197428,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,5,12,19,6,0
197431,1,0,0,0,1,1,1,1,0,1,0,2,3,1,3,3,1,3,0,3,0,15,9,0
197434,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,3,0,5,0,0
197437,1,0,0,0,0,1,1,1,0,1,0,2,3,0,3,3,0,0,0,5,0,39,0,0
197440,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0
197443,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,3,0,7,7,0
197446,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,9,3,6,0
197449,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197452,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,3,0,5,0,5,9,0
197455,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,5,0,3,13,3,10,0
197458,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,0,3,13,0
197461,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
197464,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,3,0,21,0,3,0,0
197467,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,0,3,9,10,8,0
197470,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,9,0,0,0,0
197473,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197476,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197479,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197482,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0
197485,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,3,0,7,9,5,6,0
197488,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,7,0,5,0,0,0,0
197491,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,3,0,9,0,7,0,0
197494,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,13,0,3,0,3,0,0
197497,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,7,0,29,0,7,0,0
197500,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
197503,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197506,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,3,0,5,0,5,5,0
197509,1,0,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,3,0,11,0,0
197512,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,3,0,3,0,8,7,0
197515,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,1,9,0,5,3,14,7,0
197518,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
197521,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197524,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197527,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,36,0,0,0,0
197530,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,3,59,7,6,0
197533,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,1,0,0,3,0,11,9,0
197536,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197539,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197542,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,5,0,3,0,0,0,0
197545,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,3,11,5,6,0
197548,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
197551,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197554,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
197557,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,3,0,22,0,0
197560,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197563,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0
197566,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197569,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0
197572,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0
197575,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197578,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197581,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,11,0,20,0,0
197584,1,1,1,0,0,1,1,1,1,1,1,3,4,0,4,4,1,0,0,3,3,15,3,0
197587,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,7,0,16,0,0,0,0
197590,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,5,7,5,22,0
197593,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197596,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0
197599,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197602,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,3,0,7,5,0
197605,1,0,0,1,0,1,1,1,0,1,0,3,3,0,3,3,0,0,0,3,0,30,0,0
197608,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,3,0,7,5,3,6,0
197611,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
197614,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,0,3,0,14,3,0
197617,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,5,0,5,0,0,0,0
197620,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,9,0,3,0,0,0,0
197623,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,15,15,17,10,0
197626,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,17,0,0,0,0
197629,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197632,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,11,9,6,0
197635,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197638,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197641,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197644,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0
197647,1,1,1,0,0,1,1,1,1,1,1,4,5,0,5,5,1,0,0,3,8,20,14,0
